frame,cls,r_mean,g_mean,b_mean,r_range,g_range,b_range,r_var,g_var,b_var,x_average,y_average,height,width,area,entropy,r_skewness,g_skewness,b_skewness,r_kurtosis,g_kurtosis,b_kurtosis,luminance,xmin,xmax,ymin,ymax
10941,0,149.13782051282053,140.7323717948718,131.80021367521368,231,239,234,2778.4382704635054,3150.0848922378345,3038.964358928688,734.4434814453125,359.169921875,72,26,1904.7753810491413,5.205886381740193,0.18551729068762568,0.23091880435833434,0.17391096712626103,-0.7479526932381906,-0.7293199281693141,-0.7951505627990745,141.87452104700856,721,747,323,395
10941,0,54.552779732582685,41.03131597466573,39.59500351864884,202,202,201,1001.5990791837168,853.0535583667335,761.2839018472793,291.3779296875,294.13983154296875,49,58,2815.2311149975285,4.69180604817707,0.9723140181786044,1.220345203426006,1.2962198957089854,0.6766470404347005,1.7547265448473501,2.567726728436619,43.80106889514426,262,320,269,318
10941,0,57.99126984126984,49.708015873015874,51.546031746031744,251,255,254,2104.0964317207363,2067.91133257115,1975.6480398085523,192.01034545898438,274.5473937988281,72,175,12470.56012634188,4.294503294319836,1.4897122479572518,1.4558343752685952,1.2824826071329019,1.7848291644356786,1.5719543792009594,1.1341894664077055,51.60072828571429,104,279,238,310
10941,0,102.36544190665343,97.66881827209534,100.76812313803376,247,255,249,4407.528815668667,4607.990120053362,4609.256560826941,761.9574584960938,252.4331817626953,106,38,4058.586066700518,4.8336343702567435,0.7306850798785512,0.601250514403311,0.34139855369715816,-0.6811501140359124,-0.7670201427043741,-1.2172351838994817,98.8903106752731,742,780,199,305
10941,0,95.86767485822307,77.99243856332703,72.21266540642722,225,216,210,2677.8539456334097,2342.9772585146607,2107.8233934627165,949.0360717773438,178.5225830078125,46,23,1020.6788638047874,4.824045223816811,0.9664002937219588,0.9218360405994331,0.9826625224643539,-0.044921866907573715,-0.14753235738997317,0.03563275403652577,81.37420463137995,937,960,155,201
10941,0,98.63351063829788,90.5968085106383,90.28005319148936,244,243,245,1659.5257919307437,1980.0294578995015,2164.517580848243,1054.4443359375,193.59927368164062,94,40,3811.6047748550773,5.000875610872516,1.0567132886765553,1.129904516295661,1.28368935222724,0.9599931434752333,1.100321006342437,1.5378154909565058,92.28176965425531,1034,1074,146,240
10944,1,78.78291262135923,65.67067961165048,65.85883495145632,208,220,207,1742.8037468564473,1714.6379558488134,1849.6198782543074,267.0,266.5,103,50,5150.0,4.7815655892160605,0.637282916912319,0.9165500273986107,0.6581313522622632,-0.0006902981020178167,0.7736395613664953,-0.22686915321453816,68.4705951262136,242,292,215,318
10944,1,44.8944099378882,33.54569653948536,35.62555456965395,111,104,105,755.9435978550202,542.8548328555611,479.4143602736412,11.5,258.5,49,23,1127.0,4.500896018164538,0.5140343598383031,0.5534848843183735,0.9629157623499254,-0.8476469838758862,-0.5390490016427054,0.17726341449545213,36.107255900621126,0,23,234,283
10944,0,153.51685994647636,145.17038358608386,134.1471900089206,217,224,226,3469.827235813597,3819.0255635460594,3718.1116089638786,880.7591552734375,390.95086669921875,95,59,5560.999973440543,4.719290999388207,0.27053134794329786,0.3205139282553858,0.3549635354550172,-1.1793644031918138,-1.0932454077487666,-1.0444065282750834,146.14923755575379,851,910,343,438
10944,0,105.20144857556735,98.16880733944954,96.32467407049734,250,255,255,5322.3455121459265,5543.201344738461,5186.836160866751,396.59039306640625,263.1861572265625,95,218,20787.553731399123,4.630873208194684,0.5834011056763573,0.5737414160702158,0.4813121966645867,-0.752751306114094,-0.6905735033486082,-0.7705572203312285,99.53028159343313,287,505,215,310
10944,0,157.7941787941788,150.40174636174635,145.83758835758834,255,255,255,5329.958053431646,5873.928828551159,5333.879235763949,801.8552856445312,296.1199951171875,185,65,11946.796120923012,4.364431871356905,-0.3023378510653998,-0.3534642008975713,-0.43997819915375047,-1.2627336089449124,-1.1915891345003096,-1.1103398753812708,151.64356246153847,769,834,203,388
10944,0,114.13592233009709,108.35206949412365,104.27005620848237,221,225,229,2673.9748822995352,2632.341044516405,2484.890534130709,847.2401123046875,238.24497985839844,103,38,3877.9426187556237,4.5056530456841095,0.1314595178070478,0.08658554025551583,0.19941749899540645,-1.3506423248485961,-1.2580454740989924,-0.8179532964599048,109.28682506387327,828,866,186,289
10944,0,116.83201581027669,105.21343873517786,96.45586297760211,208,207,210,1845.1015573330815,1845.1533898878797,1680.5787502104743,883.59326171875,196.11273193359375,69,22,1487.1968309981748,4.953353159956874,0.2829226747536562,0.2783206371048955,0.11436406356999403,-0.7135885870187963,-0.6165512767164585,-0.45832303510248584,107.05096515151516,872,894,161,230
10944,0,101.71717171717172,85.60037878787878,81.8409090909091,233,219,228,2539.714200081625,2526.627550361592,2302.1830234159784,1097.973876953125,194.46926879882812,96,33,3178.742470247671,4.868307065908791,0.5232707171759678,0.5535697459405133,0.5003280242738868,-0.8440823633711734,-0.8452841081584022,-0.8313192240780478,88.75413952020202,1081,1114,146,242
10944,0,147.98128078817734,139.42512315270935,129.89014778325122,218,237,241,2916.6361027930748,3279.2108959207835,3226.0603462835707,740.23486328125,353.5877685546875,70,29,2057.614370657131,5.025476863241795,0.3242390694678994,0.31487111905943155,0.31345708192995864,-0.7112308879109457,-0.6695518636221913,-0.7404320692327295,140.5558349261084,725,754,318,388
10944,0,56.970781893004116,43.852263374485595,41.34444444444444,199,196,196,1054.8077882775267,909.3341409676867,834.2216872428014,274.6242370605469,295.80841064453125,45,54,2444.921599864494,4.83479656098065,1.0290167090989102,1.1976101966805366,1.2260769345712774,1.0381288904393724,1.945170497479051,2.3276490455230396,46.45913481481482,247,301,273,318
10944,0,57.401752848378614,47.689745836985104,48.788781770376865,251,255,255,2165.00231068732,2018.0199562018188,1894.462485895401,186.25897216796875,275.1365966796875,70,163,11423.867431190796,4.298566708379552,1.5585953183571748,1.6011732847397346,1.4767740525392559,1.9298205509782713,2.067965042204098,1.7901607077808075,49.832787817703775,104,267,240,310
10944,0,104.58112712975098,99.67418086500655,102.66500655307995,255,255,245,4307.716550761015,4563.2959388768695,4577.685944528119,768.0401611328125,251.039306640625,109,35,3874.487845110707,4.813847643737463,0.5053965870754982,0.3694007395081997,0.19172667057584292,-1.0656162283031883,-1.164023613181386,-1.3969263640380436,100.93254547837483,750,785,196,305
10944,0,97.4407114624506,79.16897233201581,73.96146245059289,210,200,205,2860.594310956271,2528.9269819478495,2292.618080074674,949.033935546875,178.50222778320312,44,23,1001.1772473119199,4.8758708595246585,0.9801772654124175,0.9514586311495024,0.9991685585087436,-0.13112910354291163,-0.2075876298838888,-0.05983569286576973,82.67625543478262,937,960,156,200
10944,0,99.57796964939823,91.07535321821037,90.67320774463631,243,237,238,1735.2774110529815,2050.631684529872,2207.1477855764097,1055.79541015625,194.04879760742188,91,42,3840.0782050136477,4.992353398438092,1.017794355346432,1.0961142765185392,1.2484557115355255,0.6973185808438034,0.845257653907332,1.3043626239999782,92.85316452119311,1034,1076,148,239
10947,1,83.187267465895,72.63311285655229,75.51901612236462,237,234,216,1755.6511648772073,2117.718845663548,2369.255839296547,261.5,258.0,118,41,4838.0,4.717524773930045,1.1441008329135312,1.3379103342444392,0.8219488576951328,1.5180159392739325,1.920479006144638,0.12736276690680448,75.0839443365027,241,282,199,317
10947,1,53.32463768115942,39.7695652173913,41.505072463768116,116,111,113,1043.3062045788697,714.5135664776302,691.2746119512733,11.5,257.0,60,23,1380.0,4.4953723861261965,0.2607964217403055,0.3708018814668057,0.6602738721226598,-1.2406658207164873,-0.863811726385626,-0.5643745343905686,42.7751481884058,0,23,227,287
10947,0,142.79266723842196,135.13357632933105,123.97084048027445,210,221,236,3454.303711239192,3819.1474661121847,3650.6119284530796,887.6851806640625,379.3038635253906,88,53,4665.106312464923,4.764050891973297,0.45042120137712505,0.4653082260993042,0.5392831546132155,-0.9551773320323025,-0.8750760267979119,-0.7414889029063936,135.9562998927959,861,914,335,423
10947,0,105.59529842342343,98.49812312312312,96.71856231231232,252,255,255,5211.880370162455,5440.273457438254,5098.632879914748,394.58831787109375,263.3387451171875,96,222,21199.79037331324,4.628921032419648,0.5753107586643749,0.5643423391318826,0.4691872986659205,-0.7267698557580338,-0.6688729777702322,-0.7524187596100633,99.87796653997748,283,505,215,311
10947,0,160.03564578005114,152.78348785166241,147.31865409207163,251,255,253,5110.242655209519,5593.706239497345,5036.727503687142,808.8986206054688,292.413818359375,184,68,12470.682898787782,4.254198415259531,-0.3492978864245512,-0.38092056792304274,-0.4388119848894631,-1.1980198785150016,-1.1425922492250002,-1.0624503492736008,153.93055689737852,774,842,200,384
10947,0,122.09313014029995,115.6966618287373,113.5292694726657,232,246,244,3012.803373221075,3055.7880053055515,2907.8006672457363,847.1961669921875,240.73753356933594,106,39,4113.908957256004,4.638750848282542,0.24506083050248387,0.2439376194684317,0.2938903112817264,-0.9480668527190619,-0.7853158067340478,-0.6041683100404169,116.89964235607161,827,866,187,293
10947,0,110.90379901960785,100.11335784313725,92.05514705882354,221,218,217,1644.6457698811785,1630.2585960778304,1488.8376450764113,876.48388671875,197.47430419921875,68,24,1644.9683501655236,5.098444443671403,0.48122519882642883,0.496359874690423,0.2845145380263075,-0.4431331599315178,-0.30480002790385097,-0.26716779932066803,101.82532959558824,864,888,163,231
10947,0,101.14001225490196,85.06862745098039,81.37714460784314,233,226,233,2482.551781372388,2457.745290272973,2246.7324555722394,1097.671875,194.4003143310547,96,34,3233.208423420787,4.923569528251615,0.5525360126201146,0.5764617043920285,0.5175923688368205,-0.7934501630247848,-0.7941369707753636,-0.7938618955220225,88.21764080882353,1080,1114,146,242
10947,0,150.09375,143.3076171875,134.5400390625,230,239,238,3141.46875,3442.9698247909546,3259.704451560974,750.5341796875,346.6473388671875,64,32,2016.8120671510696,5.053891378598308,0.15807182247118626,0.15540085033436507,0.15021075146766566,-0.89503200986413,-0.8520215820576866,-0.8313895351798091,144.11752802734378,734,766,314,378
10947,0,55.23859649122807,40.94210526315789,38.51894736842105,205,204,207,871.378861188051,716.7626131117281,654.5240269621413,256.03143310546875,293.14910888671875,50,57,2806.114786404185,4.712933412958735,1.2378515392065672,1.645581035425763,1.821190372408901,2.5457353868437957,4.729224917902727,6.086776053003696,43.80539996491228,227,284,268,318
10947,0,52.78760504201681,43.26932773109244,44.47394957983193,250,226,230,1898.3586698944207,1726.4448995480643,1655.3875566698891,175.131591796875,276.32757568359375,68,140,9484.29614190897,4.186045145105274,1.830878306233379,1.8568124775365762,1.7137129226494656,3.1342632301333593,3.2898599966816784,2.8097807622461906,45.37881489495799,105,245,242,310
10947,0,100.3042071197411,94.24007060900264,95.5654604295381,247,255,240,3922.6376727973425,4135.123301671959,4140.950628141926,773.092041015625,249.01171875,103,33,3470.1764387637377,4.695280894748116,0.44266330068298393,0.33497774931734997,0.2435362958195905,-1.267333979487959,-1.3551127378687209,-1.4523612212116712,95.62426022359517,756,789,197,300
10947,0,97.84747474747475,78.86868686868686,73.51515151515152,216,202,198,2745.569665340266,2436.219120497907,2221.6275482093642,948.7984619140625,177.9375457763672,45,22,1002.2380972467363,4.853114278048439,0.9904338770632382,0.9529846093040762,0.9989558185024965,-0.08337265787319703,-0.1766203205639818,-0.019531143333682,82.51568939393938,937,959,155,200
10947,0,99.59173126614986,90.85271317829458,90.30206718346253,247,240,239,1756.6762106978053,2066.2434228712236,2205.87283810401,1056.6141357421875,194.37905883789062,90,43,3857.278488036245,4.986366168045276,1.010509632263298,1.0802689471085514,1.2099036713532725,0.6395325165545738,0.7533981931558444,1.15111632444758,92.67005294573643,1035,1078,149,239
10950,1,88.341642228739,72.98998044965786,67.99828934506354,230,229,209,2873.441931613925,3235.788511534309,2852.8912482955584,235.0,260.5,93,44,4092.0,4.732282010106451,0.6256237720890351,0.9462335270245732,0.9555198177720925,-0.627765530071033,-0.18486042353060705,-0.2543205168188627,75.89230764907136,213,257,214,307
10950,1,57.67447306791569,44.16276346604216,45.662177985948475,125,118,120,1116.3144069237487,835.8716345178212,774.2857591908034,14.0,255.5,61,28,1708.0,4.607514318131943,0.24022472035585457,0.44066412934102966,0.7798700301674457,-1.217147785609726,-0.6770575024216181,-0.32890613724361195,47.14210954332553,0,28,225,286
10950,0,138.353912601626,131.6501524390244,121.1506605691057,206,216,227,3798.6971544069847,4102.225421724752,3940.0095676530696,893.73876953125,368.55364990234375,82,48,3999.3366673570126,4.917097465960644,0.45662896729798375,0.4753983778532147,0.5310438007098882,-1.0888316058612404,-1.0086864421285038,-0.8996434758097189,132.31768810975612,869,917,327,409
10950,0,105.83524850523169,99.0648355754858,97.46351831091181,255,255,255,5190.735889456105,5432.413957782951,5092.285384333164,394.2060241699219,263.50128173828125,96,223,21374.571223738603,4.638833988383717,0.567783750023348,0.5471831255190843,0.44846003263045336,-0.7262130702379537,-0.6789611174710699,-0.7681319914919897,100.38809334828102,282,505,215,311
10950,0,162.80703098399727,156.1807116104869,151.12419135171945,249,255,255,5121.526858975082,5657.666781516068,5142.470701806146,815.4188232421875,289.46734619140625,178,66,11622.28280955553,4.276948249257176,-0.31217207683381154,-0.32872064000377915,-0.3863013227828747,-1.2287499673763118,-1.1825814318325765,-1.093475788684299,157.2242293667007,782,848,200,378
10950,0,112.13585434173669,106.62464985994397,107.27100840336135,233,240,240,2877.333784494186,3050.585302748543,3076.5939213920715,843.5099487304688,229.76669311523438,84,34,2862.31712558493,4.715946041671853,0.4194421672328056,0.33800949834531707,0.38402337555902655,-0.9674088348497385,-0.9660856598447354,-0.7216840076395039,107.84238326330532,826,860,187,271
10950,0,109.66139657444005,100.64822134387352,93.5098814229249,215,219,212,1529.3886415278405,1553.9052372843491,1422.9863977461484,870.75634765625,197.6210479736328,69,22,1530.1397753991187,4.971835979657392,0.38398479612705044,0.37476900107716415,0.14219679405107505,-0.5368748711073468,-0.46075825788269187,-0.4871804088081446,102.04884677206852,859,881,163,232
10950,0,101.15287990196079,85.51776960784314,81.7251838235294,233,215,218,2511.6644341081237,2466.2043411037844,2250.7354442064034,1097.298095703125,194.36978149414062,96,34,3246.110647926107,4.912875661338344,0.5481074222083602,0.5740504595674836,0.5187715110017709,-0.8120758410574616,-0.8059587158874528,-0.8058593488805559,88.5667851102941,1080,1114,146,242
10950,0,152.75094696969697,145.32007575757575,136.18513257575756,227,236,232,3250.9398665274935,3605.5556954488156,3332.931161535464,760.9288330078125,343.34637451171875,64,33,2151.726720109582,5.150768732518013,0.09290659322251353,0.10926407197675785,0.05917477788846344,-0.9584109626521511,-0.9236231802305221,-0.9036783064149394,146.24050648674242,744,777,311,375
10950,0,48.60386473429951,34.43397745571659,33.56038647342995,213,192,196,685.4670704100461,523.9815508465102,467.61269807929494,238.76502990722656,294.578125,46,54,2534.336442925036,4.619314573575219,1.5061076130894382,1.7508393087092282,1.903068109523303,3.7990956508200373,5.200164584784593,6.7711215797906465,37.3820925925926,211,265,271,317
10950,0,57.99092990489609,46.09633673828813,45.99779852060585,249,229,223,1937.4418867365525,1704.2837801698095,1586.090608045115,188.82546997070312,276.2513732910156,68,167,11341.290680562146,4.3724561275911595,1.5141651236285616,1.702373966983135,1.5960274415703948,1.9811248216910258,2.676959652638571,2.2752731828840043,48.616833180697434,105,272,242,310
10950,0,95.74099639855942,89.67947178871549,89.71458583433373,249,255,245,3805.276554589452,4049.321631413653,3935.2723802906594,776.6516723632812,246.25006103515625,98,34,3326.6094351410866,4.645024246437555,0.5495843359660953,0.45239971018715797,0.36866605011517967,-1.184527204251095,-1.3101531290896629,-1.3897015382082933,90.9700774909964,759,793,197,295
10950,0,93.21717171717172,75.22020202020202,70.21717171717172,223,207,202,2537.216472808895,2209.0343393531284,2017.683139475571,948.327880859375,177.96009826660156,45,22,965.2714918367565,4.824537794335408,1.111180510259148,1.0716483242188393,1.146288938284429,0.3426832375276483,0.23666404667061602,0.4741884109888761,78.6838395959596,937,959,155,200
10950,0,98.75234521575985,90.55909943714822,90.17877244706513,243,247,240,1710.7582865128295,2009.867520389726,2155.2800211143876,1056.4276123046875,193.9849395751953,91,41,3744.2693009376526,5.051021828165492,0.9880744376467187,1.0913119610504214,1.2180529226811017,0.6171113850873007,0.8626222726386072,1.2338211658219613,92.2727425891182,1035,1076,148,239
10953,1,78.22979797979798,61.80922865013774,58.73301193755739,228,214,204,1950.9786437608198,1945.5799974766821,1771.880737576516,218.0,268.5,99,44,4356.0,4.780253066664994,0.7899493847672112,1.1386859958384516,1.2167474496036732,0.09251070188297339,0.8255899916748581,0.8756724294136204,65.0768044077135,196,240,219,318
10953,1,56.75857142857143,44.628571428571426,47.80142857142857,133,126,128,1152.753617006799,960.4039455782253,840.0219979591807,17.5,254.0,60,35,2100.0,4.631416316965294,0.38328344269741493,0.5961031611407298,0.8871869955394024,-1.090165158130544,-0.6346354899525646,-0.19451646902126507,47.43495942857143,0,35,224,284
10953,0,142.88555194805195,135.56520562770564,126.06791125541126,208,220,222,3650.144639738614,3995.563388918727,3771.559511438023,899.6351318359375,359.2572021484375,77,48,3702.549310196191,4.757389931231821,0.524805540117477,0.5570515540637974,0.6245550045720585,-1.0543738060509469,-0.972046033256655,-0.804430955154511,136.43602429653683,875,923,320,397
10953,0,106.08193198804186,99.28601457399103,97.71739536621824,252,255,255,5192.801956805061,5430.569120551543,5090.38743656409,394.0247802734375,263.48358154296875,96,223,21476.496957689524,4.639599196964002,0.5629199257075729,0.5440098957447769,0.4447114030888672,-0.7299101269731207,-0.6814555849421731,-0.7696535114846355,100.61704957959641,282,505,215,311
10953,0,168.43152235427277,161.72373137143936,156.6217694774571,231,235,233,3959.9919623871774,4359.609866929636,4005.8082716095414,822.7486572265625,284.8826599121094,171,62,10543.315606621094,4.506704441150387,-0.40157255618652266,-0.45083601816078817,-0.5666178821557254,-0.9346703291950758,-0.8318991459171601,-0.6345189727097833,162.78128550273533,791,853,199,370
10953,0,117.27948717948718,110.3534188034188,110.03290598290599,227,235,233,3597.8449638395978,4213.172103696359,4526.504472751871,839.533447265625,229.49588012695312,78,30,2346.083738543093,4.5885826203517635,0.7072507463583793,0.6309424296160687,0.5759123439398705,-0.7078799091259973,-0.7646353205814678,-0.7609028329041263,111.80209935897436,824,854,190,268
10953,0,106.19014084507042,96.97183098591549,90.48719590268887,183,187,186,1322.0605173937354,1326.227119438782,1244.9220511639273,863.442626953125,197.10745239257812,71,22,1580.5410273550078,4.959537017340902,0.41455951115792194,0.36179058814604925,0.18384894884463968,-0.465358658478094,-0.40247491070356833,-0.5298864505047205,98.46317964148528,852,874,161,232
10953,0,102.57552083333333,86.71647135416667,82.88216145833333,234,214,217,2600.92333306203,2553.2754057777865,2317.254343244731,1098.4677734375,194.34829711914062,96,32,3121.153955232352,4.881609207099229,0.4793536186382198,0.510556333440615,0.46374067592664997,-0.9232446363379987,-0.9223643157545598,-0.8984119539904656,89.81006562500001,1082,1114,146,242
10953,0,149.50765765765766,142.42927927927929,134.78603603603602,224,232,244,3430.270662080992,3690.005358940014,3503.080795998717,769.2728271484375,338.5003356933594,60,37,2216.3859587945044,5.138201367645289,0.10571027787553833,0.10844133966638002,0.07824819436643257,-0.9126827991279605,-0.860914350920408,-0.8910204393325123,143.38235684684685,750,787,308,368
10953,0,45.926339285714285,33.74910714285714,33.99732142857143,197,188,189,609.8503776706011,479.25401705994926,425.238385682396,220.44561767578125,297.67462158203125,40,56,2248.620106978342,4.431928830813592,1.689346928759369,1.670017240001112,1.6502577673433643,3.6384788642865145,4.190308237976978,4.940369536621384,36.35466522321428,192,248,277,317
10953,0,58.76546218487395,47.406050420168064,48.064957983193274,249,223,223,1850.4825550384628,1688.7245348210138,1620.9804023090917,192.70510864257812,275.7760009765625,68,175,11948.889520798111,4.356311955102548,1.3726779824848974,1.556709912970984,1.4262614442182655,1.5760423773912748,2.1347909450068627,1.6371944575268547,49.86743265546218,105,280,241,309
10953,0,100.81720116618075,94.13965014577259,92.9868804664723,238,241,242,3894.533639979946,4098.256008040843,3883.4076995979217,779.6964111328125,244.33290100097656,98,35,3433.763432824984,4.671727337261178,0.43028505382124704,0.3191675423757957,0.20633998044921492,-1.2688086758751667,-1.4028453575187405,-1.493194535281816,95.47551504373179,762,797,195,293
10953,0,94.91111111111111,76.85714285714286,71.94285714285714,226,211,205,2576.3434215167586,2223.788057445211,2048.1639304610712,948.9556884765625,178.09414672851562,45,21,929.7050489699468,4.928363839089997,1.0787835242145893,1.0644754223150896,1.1383345772002074,0.30231662565075323,0.2531363474747228,0.4873442400229995,80.33929111111111,938,959,155,200
10953,0,98.34642857142858,90.07032967032967,89.83983516483516,239,242,245,1694.1407015306177,1990.8170317594793,2143.7608856870966,1056.3326416015625,193.76382446289062,91,40,3629.9251131489873,5.0398478993832025,1.0150553093644292,1.1063004431788843,1.205614967616726,0.6541639363930334,0.8684395594318342,1.1414976786141926,91.81238203296702,1036,1076,148,239
10956,1,58.88939393939394,47.6479797979798,49.726262626262624,130,130,134,1247.9226147842016,986.9068898581786,924.6644617896164,23.5,255.0,60,33,1980.0,4.730982653285264,0.3320538225499436,0.5287542897951641,0.8187754794562332,-1.1632042702599967,-0.6874661056751488,-0.2918079063755772,50.1866244949495,7,40,225,285
10956,0,136.76984126984127,129.70634920634922,121.62037037037037,223,227,242,3957.9146195515286,4245.109536407153,3861.5814104448423,905.254638671875,352.3222961425781,72,42,3028.616764102131,4.967043387284166,0.46455531001952366,0.4895307630534685,0.5829808248642854,-1.0109995676599473,-0.9449111557274787,-0.7640954716470505,130.6243421957672,884,926,316,388
10956,0,106.2649009715994,99.68128736920777,98.05904334828102,251,255,255,5197.5673928715005,5438.611006339805,5094.118804615515,393.9123840332031,263.53240966796875,96,223,21442.92703666538,4.643374993616009,0.552167934805975,0.5319977463653919,0.432120404307514,-0.7403903831456002,-0.6948766955173844,-0.78309422401203,100.96334146580718,282,505,215,311
10956,0,173.15363300492612,166.67970032840722,160.45238095238096,232,242,246,3573.385777031176,3988.750959023448,3783.92999843613,832.3519287109375,281.78826904296875,168,58,9743.808880850673,4.56323803233383,-0.32907279581854953,-0.35253530880867673,-0.4172342669889879,-0.9462267294522384,-0.870751186705502,-0.7608196278723947,167.606421295156,803,861,197,365
10956,0,111.22017837235228,102.70457079152732,98.02842809364549,227,237,249,2061.4559807931555,2217.3252076474405,2159.9618451322267,857.5477294921875,198.35275268554688,69,26,1731.726377072744,4.918239653701892,1.1726264787985228,1.3313424009703645,1.357488275215132,1.2261472874105461,1.9602295140504573,2.4590514902887755,104.17698751393533,844,870,163,232
10956,0,101.42310049019608,85.72702205882354,81.99234068627452,249,229,228,2511.4824443085276,2461.4264021612635,2247.3182624132946,1097.560302734375,194.58363342285156,96,34,3266.612634599209,4.950729323961058,0.5391034611221178,0.5640897915585968,0.5092507628997035,-0.8032557997832583,-0.8005315443693561,-0.7956124615227296,88.79316819852941,1080,1114,146,242
10956,0,147.07128614157529,139.40179461615153,131.90079760717848,224,232,234,3227.1170518852327,3441.625201166182,3211.4084041494552,780.607177734375,333.8932189941406,59,34,2025.7730713672936,5.1489623860280815,0.11986178143776584,0.12987999124902763,0.1292229901358534,-0.7881888511471553,-0.7075642043644996,-0.6704035540152478,140.49073968095712,763,797,304,363
10956,1,147.07128614157529,139.40179461615153,131.90079760717848,224,232,234,3227.1170518852327,3441.625201166182,3211.4084041494552,780.607177734375,333.8932189941406,59,34,2025.7730713672936,5.1489623860280815,0.11986178143776584,0.12987999124902763,0.1292229901358534,-0.7881888511471553,-0.7075642043644996,-0.6704035540152478,140.49073968095712,763,797,304,363
10956,0,60.37552166934189,49.28346709470305,50.32110754414125,250,255,255,1868.507699366674,1784.9788759407024,1785.4377406674741,194.70115661621094,275.3131103515625,70,178,12545.553140285425,4.449414516349734,1.3207344072222995,1.4654081175727938,1.3435070094148773,1.4070482967175453,1.7875228555961398,1.2976199572345166,51.7153425682183,105,283,240,310
10956,0,103.27321428571429,96.78035714285714,95.00119047619047,245,249,239,3817.000949192173,4011.1672332057715,3730.7666652494195,783.985595703125,243.7171630859375,96,35,3463.28851488512,4.622805795983705,0.36450966280745584,0.25725825941071784,0.12294007432490157,-1.3358068888413523,-1.4490045804040443,-1.5485100321901146,98.03181136904762,766,801,195,291
10956,0,95.26666666666667,76.83809523809524,72.06137566137566,214,199,199,2688.000846560858,2379.6319879062776,2206.2713653033265,949.1334228515625,177.34268188476562,45,21,930.8512738961726,4.843535217345823,1.0433574532010985,1.0015415376636128,1.0467920449498305,0.03866850748409911,-0.05993315162627422,0.09686836621824169,80.40976518518518,938,959,154,199
10956,0,98.68855534709193,90.27097292950951,89.942106673814,236,240,245,1661.2570628017447,1936.6113766733574,2070.8500388747066,1056.2509765625,194.20050048828125,91,41,3710.3095398377627,5.027079591720968,1.0115229591165793,1.099775329385288,1.20365321044608,0.6642633357205918,0.9058623952273321,1.2259563675998084,92.03599793621012,1035,1076,148,239
10956,0,71.83871794871794,54.67589743589743,52.93666666666667,245,255,253,2141.797834253768,1929.7805985535986,1916.9116299145303,206.20973205566406,270.795166015625,75,52,3932.4113477282226,4.797942274977871,1.062984199768962,1.40112853911951,1.4883108408775572,0.6444074203753787,1.6521497620342291,1.6831117573206251,58.19759825641025,180,232,233,308
10959,1,65.90629011553274,44.93292682926829,41.99069319640565,236,214,208,1984.20238662186,1413.9277861705145,1262.265959596501,181.5,276.0,76,41,3116.0,4.606269387948248,1.2964315339960713,1.8446602569698993,2.103609781550691,1.7919226684238483,3.788699164957693,4.825758958479623,49.17763148267009,161,202,238,314
10959,1,39.94230769230769,26.984265734265733,27.49562937062937,187,182,191,642.867883718845,421.4711976543256,342.57690397452205,182.0,295.0,44,78,3432.0,3.8464697624451656,1.6657036092259692,1.8085374071708082,1.825814963757508,2.308890372942452,3.407811400261494,4.665451400172384,29.77471896853147,143,221,273,317
10959,1,58.204734219269106,47.60257475083056,50.41445182724252,135,133,135,1060.8264393811878,837.6987807460725,794.4386947991742,31.5,255.0,56,43,2408.0,4.883696474678333,0.5259443313450504,0.6362520395263459,0.8434601284800669,-0.7662574564837077,-0.2785305341420363,0.11712077308298197,50.05826997508306,10,53,227,283
10959,0,149.05814928711212,141.59043891529214,131.17864131954153,208,221,225,3233.6186482941707,3605.1643816077562,3277.8347353080253,913.6566162109375,345.5997619628906,73,49,3570.6874161474407,4.857953108572576,0.3576641464233871,0.40519315137242196,0.5030090598468099,-1.0288722122848175,-0.9783580841251784,-0.8003469426037304,142.42663676265025,889,938,309,382
10959,0,106.59080717488789,100.10552130044843,98.55923019431988,253,255,255,5212.893005925423,5445.953971757234,5106.906338570344,393.8453063964844,263.5952453613281,96,223,21421.253417395055,4.661057915855641,0.5454015487903683,0.5238142449356685,0.42977897468434406,-0.7423148878584431,-0.7022452670033732,-0.7824534294949714,101.37215696001495,282,505,215,311
10959,0,172.42665160926032,165.84246188594014,159.70694522868436,240,246,253,3954.280531927675,4429.863267569931,4345.633938212119,843.044677734375,279.9310302734375,161,55,8886.447279392742,4.56043221645754,-0.2458664998819071,-0.2010914977076358,-0.20243928227737945,-1.1312222034813084,-1.179518505632398,-1.209763775869242,166.79923145115754,815,870,199,360
10959,0,108.6047619047619,98.71142857142857,96.02285714285715,164,153,144,813.275215419503,684.1252979591834,627.3785251700681,849.0538330078125,191.31283569335938,50,21,1052.859811577946,5.053844768235779,-0.2786151915679221,-0.30125306438653854,-0.17843045033022834,-0.3544900105406974,-0.14073077316476246,-0.07267906640380906,100.61991590476191,838,859,166,216
10959,0,101.34191176470588,85.71844362745098,81.84436274509804,242,229,228,2533.2648365412383,2484.6508117933604,2244.768669201758,1097.52685546875,194.46267700195312,96,34,3224.2803267706186,4.940260370788666,0.5440321386006391,0.5637462634000519,0.5042235735726058,-0.8005077994689298,-0.7972346915689545,-0.8029860773975419,88.759109375,1080,1114,146,242
